file,model,language,n,has_boxed,extracted,correct,extracted_but_wrong,unparsed
logs/2026-07-25T02-18-07-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-mar@refs-pr-16-synthetic-mar_n9AiiGDjX8BDo7toTKLcw8.eval,vllm/Qwen/Qwen3.5-4B,mar,500,500,500,353,147,0
logs/2026-07-25T02-18-08-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@refs-pr-16-synthetic-est_TG8VR8NQoewhtxMp6KSWKW.eval,vllm/Qwen/Qwen3.5-4B,est,500,499,499,470,29,0
logs/2026-07-25T02-18-08-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-fra@refs-pr-16-synthetic-fra_TB5VMJkhX8eeFZ9PJxcxhA.eval,vllm/Qwen/Qwen3.5-4B,fra,500,500,500,455,45,0
logs/2026-07-25T02-18-08-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ita@refs-pr-16-synthetic-ita_Ty6miwanrdt6DCT2YLZSYV.eval,vllm/Qwen/Qwen3.5-4B,ita,500,500,500,477,23,0
logs/2026-07-25T02-18-08-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@refs-pr-16-synthetic-jpn_Fga4wN3Xh5acetRe9mvJtq.eval,vllm/Qwen/Qwen3.5-4B,jpn,500,499,499,464,35,0
logs/2026-07-25T02-18-08-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-nld@refs-pr-16-synthetic-nld_f6DKFK4aVGUuCCM6Vynshm.eval,vllm/Qwen/Qwen3.5-4B,nld,500,499,499,450,49,0
logs/2026-07-25T02-18-08-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-rus@refs-pr-16-synthetic-rus_TdTZi875KtT2Sf6Yibtk4a.eval,vllm/Qwen/Qwen3.5-4B,rus,500,497,497,447,50,0
logs/2026-07-25T02-18-08-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ukr@refs-pr-16-synthetic-ukr_C5dYRs7sJftG5d7o4QCPxU.eval,vllm/Qwen/Qwen3.5-4B,ukr,500,496,498,455,43,0
logs/2026-07-25T02-18-08-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-zho@refs-pr-16-synthetic-zho_2NxP45fChLykqk5ctZjimT.eval,vllm/Qwen/Qwen3.5-4B,zho,500,498,499,475,24,0
logs/2026-07-25T08-58-23-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@refs-pr-16-synthetic-dan_6piYrgS7NtTqHUktRTXM6a.eval,vllm/Qwen/Qwen3.5-4B,dan,500,491,491,428,63,0
logs/2026-07-25T08-58-23-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-eng@refs-pr-16-synthetic-eng_QntLaNibz2afHgocGhxpNX.eval,vllm/Qwen/Qwen3.5-4B,eng,500,500,500,470,30,0
logs/2026-07-25T08-58-24-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ara@refs-pr-16-synthetic-ara_CfmRHWPi7kzrV7Dm6trjhq.eval,vllm/Qwen/Qwen3.5-4B,ara,500,498,498,417,81,0
logs/2026-07-25T08-58-24-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@refs-pr-16-synthetic-deu_nwqYLkCt7LBSPFc4YTkbaW.eval,vllm/Qwen/Qwen3.5-4B,deu,500,500,500,433,67,0
logs/2026-07-25T08-58-24-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-fra@refs-pr-16-synthetic-fra_PqXfvF9JzseBAWii8q4Tfx.eval,vllm/Qwen/Qwen3.5-4B,fra,500,499,499,436,63,0
logs/2026-07-25T08-58-24-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-hin@refs-pr-16-synthetic-hin_GqjhCkxnHZqXEyjPM7VcDG.eval,vllm/Qwen/Qwen3.5-4B,hin,500,446,460,242,218,0
logs/2026-07-25T08-58-24-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-isl@refs-pr-16-synthetic-isl_RX4P8nMkprQd8F35MeDEJn.eval,vllm/Qwen/Qwen3.5-4B,isl,500,481,481,315,166,0
logs/2026-07-25T08-58-24-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ita@refs-pr-16-synthetic-ita_niMDujR9qoW28kQNTnUu4d.eval,vllm/Qwen/Qwen3.5-4B,ita,500,500,500,463,37,0
logs/2026-07-25T08-58-24-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-mar@refs-pr-16-synthetic-mar_dh4np8tugfJRmmXM9ztgjv.eval,vllm/Qwen/Qwen3.5-4B,mar,500,456,461,165,296,0
logs/2026-07-25T08-58-25-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@refs-pr-16-synthetic-est_fGYBY3Zx2e5qDf6q5BVNC3.eval,vllm/Qwen/Qwen3.5-4B,est,500,474,478,361,117,0
logs/2026-07-25T08-58-25-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@refs-pr-16-synthetic-jpn_9sGUaZgyG4FAPVjDZMJGui.eval,vllm/Qwen/Qwen3.5-4B,jpn,500,494,494,415,79,0
logs/2026-07-25T08-58-25-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-nld@refs-pr-16-synthetic-nld_9WtNN6QiEWGBJhyJSYbBSg.eval,vllm/Qwen/Qwen3.5-4B,nld,500,495,496,418,78,0
logs/2026-07-25T08-58-25-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-rus@refs-pr-16-synthetic-rus_M9qZnMszFgj8aq6WgkAX9x.eval,vllm/Qwen/Qwen3.5-4B,rus,500,496,498,416,82,0
logs/2026-07-25T08-58-25-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ukr@refs-pr-16-synthetic-ukr_FgFBK6YEwZYZDWA7xvVBpu.eval,vllm/Qwen/Qwen3.5-4B,ukr,500,491,493,412,81,0
logs/2026-07-25T08-58-25-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-zho@refs-pr-16-synthetic-zho_WKeXqhJKqsQgDhHBMNrjw4.eval,vllm/Qwen/Qwen3.5-4B,zho,500,500,500,448,52,0
logs/2026-07-25T11-07-39-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ara@refs-pr-16-synthetic-ara_7jE89BZe8fQETT22jsNEtv.eval,vllm/Qwen/Qwen3.5-9B,ara,500,500,500,484,16,0
logs/2026-07-25T11-07-39-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@refs-pr-16-synthetic-dan_kpaH4zm8H97iTfd59tCpbJ.eval,vllm/Qwen/Qwen3.5-9B,dan,500,499,499,467,32,0
logs/2026-07-25T11-07-39-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@refs-pr-16-synthetic-deu_Jq89NJngCwei7sX6thThLk.eval,vllm/Qwen/Qwen3.5-9B,deu,500,498,498,461,37,0
logs/2026-07-25T11-07-39-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-eng@refs-pr-16-synthetic-eng_4Tx86VKMuSQUpbWNjw6e7A.eval,vllm/Qwen/Qwen3.5-9B,eng,500,500,500,491,9,0
logs/2026-07-25T11-07-39-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-hin@refs-pr-16-synthetic-hin_cqUNHJV9BfZ6NZAA67UQqM.eval,vllm/Qwen/Qwen3.5-9B,hin,500,500,500,440,60,0
logs/2026-07-25T11-07-39-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-isl@refs-pr-16-synthetic-isl_LcMBKNA8m4BkymQ9JPv97H.eval,vllm/Qwen/Qwen3.5-9B,isl,500,498,499,465,34,0
logs/2026-07-25T11-07-40-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-fra@refs-pr-16-synthetic-fra_9BDxBfJSEuuXwfGsdcvhq2.eval,vllm/Qwen/Qwen3.5-9B,fra,500,500,500,461,39,0
logs/2026-07-25T11-07-40-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ita@refs-pr-16-synthetic-ita_TYhhgPQnopNYGJGM4gGY2e.eval,vllm/Qwen/Qwen3.5-9B,ita,500,499,499,481,18,0
logs/2026-07-25T11-07-40-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@refs-pr-16-synthetic-jpn_fVmP68jgpEpzhBFH3gWJEv.eval,vllm/Qwen/Qwen3.5-9B,jpn,500,500,500,459,41,0
logs/2026-07-25T11-07-40-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-mar@refs-pr-16-synthetic-mar_AF3iT3bdEjEUFdMGX2pNos.eval,vllm/Qwen/Qwen3.5-9B,mar,500,498,498,366,132,0
logs/2026-07-25T11-07-40-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-nld@refs-pr-16-synthetic-nld_FuaHG9QvHdwzFWLkEhMG5Q.eval,vllm/Qwen/Qwen3.5-9B,nld,500,499,499,448,51,0
logs/2026-07-25T11-07-40-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-rus@refs-pr-16-synthetic-rus_KHcy9zJ49d77iAcCwDQQjv.eval,vllm/Qwen/Qwen3.5-9B,rus,500,500,500,457,43,0
logs/2026-07-25T11-07-40-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-zho@refs-pr-16-synthetic-zho_HULWyunG6Yr4LyW9YLbQ8J.eval,vllm/Qwen/Qwen3.5-9B,zho,500,500,500,479,21,0
logs/2026-07-25T11-07-41-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@refs-pr-16-synthetic-est_Lk55JGuz9HAiLtVp6vuyJp.eval,vllm/Qwen/Qwen3.5-9B,est,500,500,500,470,30,0
logs/2026-07-25T11-07-41-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ukr@refs-pr-16-synthetic-ukr_7aJuDd4HjXvfYEohMwPao2.eval,vllm/Qwen/Qwen3.5-9B,ukr,500,500,500,460,40,0
logs/2026-07-25T17-34-02-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-eng@refs-pr-16-synthetic-eng_fRKYic6WonNSLQcqdZtAhA.eval,vllm/Qwen/Qwen3.5-9B,eng,500,500,500,474,26,0
logs/2026-07-25T17-34-03-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ara@refs-pr-16-synthetic-ara_crvmKLCwUFkf2ydmjwBvto.eval,vllm/Qwen/Qwen3.5-9B,ara,500,500,500,458,42,0
logs/2026-07-25T17-34-03-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@refs-pr-16-synthetic-dan_PNqdn2ZFp8t8pLcVovcg68.eval,vllm/Qwen/Qwen3.5-9B,dan,500,499,499,456,43,0
logs/2026-07-25T17-34-03-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@refs-pr-16-synthetic-deu_ELyrtjTXPr3QxWAR8FafwW.eval,vllm/Qwen/Qwen3.5-9B,deu,500,500,500,440,60,0
logs/2026-07-25T17-34-03-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-hin@refs-pr-16-synthetic-hin_5HH3pHeEU8TbLgWAyZLLAk.eval,vllm/Qwen/Qwen3.5-9B,hin,500,498,498,371,127,0
logs/2026-07-25T17-34-03-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-isl@refs-pr-16-synthetic-isl_4KoYX9HSrykRXy5Bzd5GL2.eval,vllm/Qwen/Qwen3.5-9B,isl,500,497,497,431,66,0
logs/2026-07-25T17-34-04-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-fra@refs-pr-16-synthetic-fra_Y8qJdiCE8fQRyGK5rjoZh5.eval,vllm/Qwen/Qwen3.5-9B,fra,500,500,500,447,53,0
logs/2026-07-25T17-34-04-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ita@refs-pr-16-synthetic-ita_T5Towd4MamJAsWsJiQvurU.eval,vllm/Qwen/Qwen3.5-9B,ita,500,500,500,469,31,0
logs/2026-07-25T17-34-04-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@refs-pr-16-synthetic-jpn_9HrzFnmeFFyVc4TaSde7X5.eval,vllm/Qwen/Qwen3.5-9B,jpn,500,500,500,448,52,0
logs/2026-07-25T17-34-04-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-nld@refs-pr-16-synthetic-nld_AJPstQ9Z2ppN2QisZHZnEV.eval,vllm/Qwen/Qwen3.5-9B,nld,500,500,500,441,59,0
logs/2026-07-25T17-34-04-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-rus@refs-pr-16-synthetic-rus_ZEdz97UyFj6DZvkWujUetd.eval,vllm/Qwen/Qwen3.5-9B,rus,500,499,499,447,52,0
logs/2026-07-25T17-34-04-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ukr@refs-pr-16-synthetic-ukr_imaNiWyjY5VjAbmRpkjtBB.eval,vllm/Qwen/Qwen3.5-9B,ukr,500,496,496,445,51,0
logs/2026-07-25T17-34-04-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-zho@refs-pr-16-synthetic-zho_G4izJUf5bvCF5PVpFAWiXF.eval,vllm/Qwen/Qwen3.5-9B,zho,500,500,500,468,32,0
logs/2026-07-25T17-34-05-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@refs-pr-16-synthetic-est_mD6aiENMiy5LMc8GwHBiXE.eval,vllm/Qwen/Qwen3.5-9B,est,500,498,499,446,53,0
logs/2026-07-25T18-52-16-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-eng@refs-pr-16-synthetic-eng_MjfyBPEgiPuEiEzT2DBzjD.eval,vllm/Qwen/Qwen3.5-27B,eng,500,500,500,490,10,0
logs/2026-07-25T18-52-17-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ara@refs-pr-16-synthetic-ara_QL2iGCodKv7K5a3aF4ABDQ.eval,vllm/Qwen/Qwen3.5-27B,ara,500,500,500,481,19,0
logs/2026-07-25T18-52-17-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@refs-pr-16-synthetic-dan_DTWjUGGEc2miEgYzAchSWU.eval,vllm/Qwen/Qwen3.5-27B,dan,500,500,500,481,19,0
logs/2026-07-25T18-52-17-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@refs-pr-16-synthetic-deu_GYr3RwBjJmLmHpQEjrKUPt.eval,vllm/Qwen/Qwen3.5-27B,deu,500,500,500,469,31,0
logs/2026-07-25T18-52-17-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-hin@refs-pr-16-synthetic-hin_DE9zkzrELLYEz3x7knFApu.eval,vllm/Qwen/Qwen3.5-27B,hin,500,500,500,470,30,0
logs/2026-07-25T18-52-17-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-isl@refs-pr-16-synthetic-isl_kqH7eXDEw77jtKs9N2CN8u.eval,vllm/Qwen/Qwen3.5-27B,isl,500,500,500,484,16,0
logs/2026-07-25T18-52-18-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-fra@refs-pr-16-synthetic-fra_EK7M9b96soJbLNqoHdB36u.eval,vllm/Qwen/Qwen3.5-27B,fra,500,500,500,471,29,0
logs/2026-07-25T18-52-18-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ita@refs-pr-16-synthetic-ita_CQWNiuVQkfQJ2JDQfGVjf5.eval,vllm/Qwen/Qwen3.5-27B,ita,500,500,500,484,16,0
logs/2026-07-25T18-52-18-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-mar@refs-pr-16-synthetic-mar_CPxjrhKuNGxXSmfxQ2Bd3M.eval,vllm/Qwen/Qwen3.5-27B,mar,500,500,500,455,45,0
logs/2026-07-25T18-52-18-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-nld@refs-pr-16-synthetic-nld_4gm3hpAiGyyAspspgxHdri.eval,vllm/Qwen/Qwen3.5-27B,nld,500,500,500,468,32,0
logs/2026-07-25T18-52-18-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-rus@refs-pr-16-synthetic-rus_6ML8H3yG7DxnVp9iyHfXXT.eval,vllm/Qwen/Qwen3.5-27B,rus,500,500,500,465,35,0
logs/2026-07-25T18-52-19-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@refs-pr-16-synthetic-est_VuVPZXjSRGkdcFKuzCDn9V.eval,vllm/Qwen/Qwen3.5-27B,est,500,500,500,483,17,0
logs/2026-07-25T18-52-19-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@refs-pr-16-synthetic-jpn_BFoasMvEZcg7abTQafCNaV.eval,vllm/Qwen/Qwen3.5-27B,jpn,500,500,500,474,26,0
logs/2026-07-25T18-52-19-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ukr@refs-pr-16-synthetic-ukr_WY8U4PR6DVuSbeNXuNafns.eval,vllm/Qwen/Qwen3.5-27B,ukr,500,500,500,479,21,0
logs/2026-07-25T18-52-19-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-zho@refs-pr-16-synthetic-zho_eLataefvc23YEycvohK83G.eval,vllm/Qwen/Qwen3.5-27B,zho,500,500,500,489,11,0
logs/2026-07-26T04-27-23-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-eng@refs-pr-16-synthetic-eng_DNSWWSJYjkVvcbZDXhXYu4.eval,vllm/Qwen/Qwen3.5-27B,eng,500,500,500,491,9,0
logs/2026-07-26T04-27-24-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ara@refs-pr-16-synthetic-ara_Ddk6n2vdEfNAjr6aqQpjT4.eval,vllm/Qwen/Qwen3.5-27B,ara,500,500,500,476,24,0
logs/2026-07-26T04-27-24-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@refs-pr-16-synthetic-dan_HRhmwUCmABE8fYyHLSXBpc.eval,vllm/Qwen/Qwen3.5-27B,dan,500,500,500,481,19,0
logs/2026-07-26T04-27-24-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@refs-pr-16-synthetic-deu_SdqMP6Vk4R4iqvFBtWcfgG.eval,vllm/Qwen/Qwen3.5-27B,deu,500,500,500,467,33,0
logs/2026-07-26T04-27-24-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-fra@refs-pr-16-synthetic-fra_KbhbcnJczEmwK8i9TheYkJ.eval,vllm/Qwen/Qwen3.5-27B,fra,500,500,500,467,33,0
logs/2026-07-26T04-27-24-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-hin@refs-pr-16-synthetic-hin_ctgGAZZ4nsi6mvx9Eg92Qj.eval,vllm/Qwen/Qwen3.5-27B,hin,500,500,500,457,43,0
logs/2026-07-26T04-27-24-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-isl@refs-pr-16-synthetic-isl_FvtQjWtuaqmThHfVDByJ7N.eval,vllm/Qwen/Qwen3.5-27B,isl,500,500,500,473,27,0
logs/2026-07-26T04-27-24-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-mar@refs-pr-16-synthetic-mar_YAbQzZZ4RURaiwep7dzzKD.eval,vllm/Qwen/Qwen3.5-27B,mar,500,500,500,436,64,0
logs/2026-07-26T04-27-25-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ita@refs-pr-16-synthetic-ita_duGE2KiSVjsmSbNhhjSrJV.eval,vllm/Qwen/Qwen3.5-27B,ita,500,500,500,478,22,0
logs/2026-07-26T04-27-25-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@refs-pr-16-synthetic-jpn_RWUQ3RxCQoKdgfgX6vpDzG.eval,vllm/Qwen/Qwen3.5-27B,jpn,500,500,500,472,28,0
logs/2026-07-26T04-27-25-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-nld@refs-pr-16-synthetic-nld_kuYpifd4TBawjTTL97kuiZ.eval,vllm/Qwen/Qwen3.5-27B,nld,500,500,500,457,43,0
logs/2026-07-26T04-27-25-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-rus@refs-pr-16-synthetic-rus_9RwkQjEBwCVjGK6HUCRuQ2.eval,vllm/Qwen/Qwen3.5-27B,rus,500,500,500,457,43,0
logs/2026-07-26T04-27-25-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ukr@refs-pr-16-synthetic-ukr_GxLY26hec3zq6nVGiwNntg.eval,vllm/Qwen/Qwen3.5-27B,ukr,500,500,500,473,27,0
logs/2026-07-26T04-27-25-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-zho@refs-pr-16-synthetic-zho_R57aH9dBk9NZm5twDTWXMx.eval,vllm/Qwen/Qwen3.5-27B,zho,500,500,500,486,14,0
logs/2026-07-26T04-27-26-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@refs-pr-16-synthetic-est_W7RhKzuLCFFQhiV5PNneud.eval,vllm/Qwen/Qwen3.5-27B,est,500,500,500,482,18,0
logs/2026-07-26T12-39-41-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@refs-pr-16-synthetic-dan_JsRpTve6pjzy6isCSLh6bZ.eval,vllm/allenai/OLMo-2-0425-1B-Instruct,dan,500,317,322,11,311,0
logs/2026-07-26T12-39-41-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-eng@refs-pr-16-synthetic-eng_XDTENt78U64kgWGxLqdZM4.eval,vllm/allenai/OLMo-2-0425-1B-Instruct,eng,500,500,500,240,260,0
logs/2026-07-26T12-39-42-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ara@refs-pr-16-synthetic-ara_j42YBnypRQv2E9zKayZwFF.eval,vllm/allenai/OLMo-2-0425-1B-Instruct,ara,500,307,345,9,336,0
logs/2026-07-26T12-39-42-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@refs-pr-16-synthetic-deu_8ZMNfw77UonubxZsxoaoj6.eval,vllm/allenai/OLMo-2-0425-1B-Instruct,deu,500,447,447,58,389,0
logs/2026-07-26T12-39-42-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-fra@refs-pr-16-synthetic-fra_A2nH7wQXqXF4TPKVbmW3xg.eval,vllm/allenai/OLMo-2-0425-1B-Instruct,fra,500,458,471,96,375,0
logs/2026-07-26T12-39-42-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-hin@refs-pr-16-synthetic-hin_YGbK8i4E7tH8LPokDTWp6x.eval,vllm/allenai/OLMo-2-0425-1B-Instruct,hin,500,145,324,3,321,0
logs/2026-07-26T12-39-42-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-isl@refs-pr-16-synthetic-isl_W6SoTdiSJPH9YdymmdRYJ2.eval,vllm/allenai/OLMo-2-0425-1B-Instruct,isl,500,188,283,4,279,0
logs/2026-07-26T12-39-42-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ita@refs-pr-16-synthetic-ita_eMrS6SEZgkvRJq4c9Lnovk.eval,vllm/allenai/OLMo-2-0425-1B-Instruct,ita,500,487,488,55,433,0
logs/2026-07-26T12-39-42-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-mar@refs-pr-16-synthetic-mar_ThmKJqJR96Zd9V8WZ78jy3.eval,vllm/allenai/OLMo-2-0425-1B-Instruct,mar,500,62,328,1,327,0
logs/2026-07-26T12-39-43-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@refs-pr-16-synthetic-est_8t8UoV9PMPbV7RPhPjeE4P.eval,vllm/allenai/OLMo-2-0425-1B-Instruct,est,500,128,176,1,175,0
logs/2026-07-26T12-39-43-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@refs-pr-16-synthetic-jpn_U8GqECQ8LRiF9uRK3DsgqH.eval,vllm/allenai/OLMo-2-0425-1B-Instruct,jpn,500,303,336,9,327,0
logs/2026-07-26T12-39-43-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-nld@refs-pr-16-synthetic-nld_WW8zFdqN57UDCC5baspAxk.eval,vllm/allenai/OLMo-2-0425-1B-Instruct,nld,500,414,433,32,401,0
logs/2026-07-26T12-39-43-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-rus@refs-pr-16-synthetic-rus_VBtEz7k2XeqDBosYQ4qD5T.eval,vllm/allenai/OLMo-2-0425-1B-Instruct,rus,500,466,476,50,426,0
logs/2026-07-26T12-39-43-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ukr@refs-pr-16-synthetic-ukr_YmSQg662QLamdz6jWT27M4.eval,vllm/allenai/OLMo-2-0425-1B-Instruct,ukr,500,321,416,11,405,0
logs/2026-07-26T12-39-43-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-zho@refs-pr-16-synthetic-zho_L58QdU9NZ24cqmue3APiN4.eval,vllm/allenai/OLMo-2-0425-1B-Instruct,zho,500,463,470,48,422,0
logs/2026-07-26T13-00-27-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@refs-pr-16-synthetic-dan_CibXHBtcijpZCcGYLA2yTk.eval,vllm/allenai/OLMo-2-1124-7B-Instruct,dan,500,424,437,114,323,0
logs/2026-07-26T13-00-27-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-eng@refs-pr-16-synthetic-eng_7fnssTDwV6u3tFnCVRFEwV.eval,vllm/allenai/OLMo-2-1124-7B-Instruct,eng,500,497,497,360,137,0
logs/2026-07-26T13-00-28-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-ara@refs-pr-16-synthetic-ara_gZo34fQKaDFCXPQZpUdtPQ.eval,vllm/allenai/OLMo-2-1124-7B-Instruct,ara,500,451,460,85,375,0
logs/2026-07-26T13-00-28-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@refs-pr-16-synthetic-deu_8ciFvVZmMzn9TvpWPHMrun.eval,vllm/allenai/OLMo-2-1124-7B-Instruct,deu,500,478,479,204,275,0
logs/2026-07-26T13-00-28-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-fra@refs-pr-16-synthetic-fra_WiK2xLfsSb3HzPToptA7ML.eval,vllm/allenai/OLMo-2-1124-7B-Instruct,fra,500,489,491,288,203,0
logs/2026-07-26T13-00-28-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-hin@refs-pr-16-synthetic-hin_KcJZMA7VSPPaLtBhsQanUA.eval,vllm/allenai/OLMo-2-1124-7B-Instruct,hin,500,224,255,17,238,0
logs/2026-07-26T13-00-28-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-isl@refs-pr-16-synthetic-isl_fumHMkqs7xbTXZtH9j6xrs.eval,vllm/allenai/OLMo-2-1124-7B-Instruct,isl,500,77,174,11,163,0
logs/2026-07-26T13-00-28-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-mar@refs-pr-16-synthetic-mar_GycvCQdydhvGrbLGfw6cin.eval,vllm/allenai/OLMo-2-1124-7B-Instruct,mar,500,190,297,9,288,0
